"Star_Name","SIMBAD_QUERY","RA","DEC","source_id_DR2","source_id_DR3","2mass_id","Bmag_s","eBmag_s","Bmag_g","eBmag_g","Vmag_s","eVmag_s","Vmag_g","eVmag_g","Gmag","eGmag","BPmag","eBPmag","RPmag","eRPmag","Jmag","eJmag","Hmag","eHmag","Ksmag","eKsmag","EBV","EBV_68L","EBV_68U","lum","lum_68L","lum_68U","parallax","eparallax","U","V","W","e","Rgal","X","Y","Z","teff","eteff","logg","elogg","feh","efeh","vsini","evsini","vmicro","evmicro","vmicro_flag","mass","mass_68L","mass_68U","rad","rad_68L","rad_68U","age","age_68L","age_68U","A_C","A_O","A_N","eA_C","eA_O","eA_N","sindex","logrhk","cairt","prot","params_analysis","params_ref","abund_analysis","abund_ref","amr_analysis","amr_ref","version","note"
"WASP-74","WASP-74",304.53884,-1.07572,"Gaia DR2 4224062406762625152","Gaia DR3 4224062406762625152","J20180931-0104324",10.3900003433228,0.039999999,10.397128,0.004491487,9.75,0.029999999,9.737835,0.003010093,9.578344,0.002762,9.911407,0.002821,9.076893,0.003791,8.548000336,0.037,8.286000252,0.017999999,8.2209997177124,0.023,0.0556786992605764,0.0433465056342442,0.068250043,2.739927817,2.66136573910494,2.82340929806595,6.69,0.0149,21.0173242057461,187.531868437344,-8.8035326249746,0.176813904703141,7896.45,-7895.88343487281,94.5333977778185,-25.7398758423758,6043,59,4.17,0.11,0.47,0.02,5.6,0.2,1.36,0.04,"free",1.342637,1.327903,1.357189,1.470877,1.434251,1.512013,NA,NA,NA,8.88,9.08,8.38,0.03,0.09,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-75","WASP-75",342.3857,-10.67553,"Gaia DR2 2605161444735454464","Gaia DR3 2605161444735454464","J22493256-1040320",12.0500001907349,0.029999999,12.074919,0.004563474,11.460000038147,0.01,11.475629,0.002764402,11.331169,0.002777,11.629543,0.002938,10.871144,0.003811,10.3620004653931,0.024,10.0970001220703,0.022,10.0620002746582,0.025,0.0185347780580109,0.006059777,0.034616567,2.02053838859146,1.95991246884582,2.10337644706715,3.3387,0.020199999,-52.9612426895408,234.272085159931,-17.7865995639417,0.194292220679322,7912.68,-7911.50000912366,136.787761218554,-226.34358561481,5945,109,4.27,0.14,0.19,0.03,4.9,0.2,0.94,0.11,"free",1.171862,1.14296,1.197344,1.335423,1.277986,1.397274,NA,NA,NA,8.6,8.64,NA,0.06,0.13,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-76","WASP-76",26.63274,2.70056,"Gaia DR2 2512326349403275520","Gaia DR3 2512326349403275520","J01463185+0242019",10.1300001144409,0.039999999,10.038082,0.005015367,9.52000045776367,0.029999999,9.536134,0.004427231,9.414896,0.002976,9.663556,0.00287,8.970456,0.003811,8.54100036621094,0.024,8.33100032806396,0.037999999,8.24300003051758,0.030999999,0.019894222687731,0.009462776,0.03141353,4.71569013044077,4.5156768590115,4.9331938380234,5.2899,0.082599998,-2.59075452477691,180.033556453951,-1.45064480744931,0.198806059118392,8088.13,-8087.96286704071,52.4029081791077,-133.887447535946,6307,56,4.08,0.11,0.39,0.02,3.3,0.7,1.56,0.03,"free",1.503241,1.485669,1.52033,1.808371,1.758384,1.860049,NA,NA,NA,8.74,8.73,8.28,0.05,0.11,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-77A","WASP-77",37.15512,-7.06066,"Gaia DR2 5178405479960844160","Gaia DR3 5178405479961698048","J02283722-0703384",10.8699998855591,0.02,10.983399,0.006168889,10.1199998855591,0.01,10.277671,0.003231141,10.095578,0.002855,10.454305,0.003157,9.568047,0.004133,8.76599979400635,0.02,8.373999596,0.039999999,8.40499973297119,0.030999999,0.0193496644637265,0.009774352,0.0288756309169631,0.82202629669197,0.804939908960115,0.840250171893049,9.4629,0.018300001,-20.2312567174403,200.983597057761,22.9945897738096,0.11334345561469,8053.87,-8053.87178332762,3.4211995877747,-65.8258753878328,5637,29,4.41,0.16,0.09,0.01,3.3,0.7,1.17,0.03,"free",0.986945,0.973669,0.999877,0.946756,0.933083,0.960906,NA,NA,NA,8.56,NA,7.97,0.03,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-78","WASP-78",63.75627,-22.11642,"Gaia DR2 5089851638095503616","Gaia DR3 5089851638095503616","J04150149-2206591",12.6499996185303,0.209999993,12.802474,0.001918596,11.960000038147,0.150000005960464,12.306255,0.001717385,12.176885,0.002769,12.437688,0.002841,11.75887,0.003796,11.28600025177,0.027000001,11.0839996337891,0.027000001,11.0080003738403,0.023,0.004421638,0.001108261,0.011114990980646,5.35065217018267,5.22158445338407,5.49078750611833,1.3851,0.0136,-5.44582479611072,246.295980781757,10.4291588348798,0.147534057673692,8416.44,-8410.21161564455,-323.755560811208,-473.107620440735,6043,70,3.88,0.16,-0.29,0.04,7,0.4,1.34,0.04,"free",1.162586,1.142473,1.183365,2.093677,2.039877,2.148982,NA,NA,NA,8.3,NA,NA,0.08,NA,NA,NA,NA,NA,NA,"EW","M22","C_SYEW","DS24","mr_iso",NA,"v1.0",NA
"WASP-79","WASP-79",66.3709015998584,-30.6004358,"Gaia DR2 4884779765893739904","Gaia DR3 4884779765893739904","J04252901-3036016",10.4499998092651,0.029999999,10.472835,0.003652304,10.039999961853,0.029999999,10.073463,0.002419457,9.977599,0.00276,10.182604,0.00281,9.62585,0.003783,9.29899978637695,0.022,9.1230001449585,0.023,9.05599975585938,0.023,0.034034359,0.013484647117135,0.0551741501023319,5.0132758259811,4.75168228408168,5.30870731889012,4.0708,0.0149,6.13622010693683,231.014918329564,3.74879016837395,0.0619277330311447,8115,-8113.83359320698,-137.703715986244,-143.569905256335,6834,171,4.21,0.05,0.113,0.1,19.5,0.8,1.83,0.1,"fixed",1.456914,1.410776,1.502866,1.585774,1.505072,1.676081,NA,NA,NA,8.45,NA,NA,0.12,NA,NA,NA,NA,NA,NA,"SYNTH","T25","C_EW","DS24","mr_iso",NA,"v1.0",NA
"WASP-8","WASP-8",359.9003,-35.03137,"Gaia DR2 2312679845530628096","Gaia DR3 2312679845530628096","J23593607-3501530",10.4899997711182,0.01,10.511711,0.00417264,9.86999988555908,0.050000001,9.801315,0.002944264,9.619345,0.002779,9.977295,0.002998,9.095198,0.003865,8.501000404,0.027000001,8.2180004119873,0.048999999,8.08600044250488,0.023,0.001598812,0.000402059,0.004157247,0.861785633465107,0.8569959,0.867392821097847,11.1052,0.0175,-31.5621073898438,214.384598888358,-1.0275433231128,0.109929370995805,7979.16,-7979.15928308808,-2.12120323166536,-62.5866035448729,5632,25,4.47,0.14,0.38,0.01,2.3,1,0.89,0.07,"free",1.089759,1.081129,1.095513,0.988098,0.984551,0.992633,NA,NA,NA,8.75,8.9,8.19,0.03,0.13,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-81","WASP-81",304.20788,3.29402,"Gaia DR2 4244243354278985472","Gaia DR3 4244243354278985472","J20164989+0317385",13.0900001525879,0.01,13.130375,0.002935002,12.4700002670288,0.01,12.497438,0.002203592,12.324752,0.002773,12.659322,0.002934,11.820044,0.003795,11.2629995346069,0.027000001,10.9130001068115,0.024,10.8920001983643,0.026000001,0.004542962,0.001208775,0.0104787300984407,1.49091870907437,1.46659436338532,1.51714592973155,2.4842,0.0152,-40.4247601895412,178.542500761246,-31.7162574547806,0.238136821732714,7738.59,-7733.63752995335,276.75210864573,-95.4880816025911,5661,38,4.14,0.15,-0.38,0.03,0.2,1.2,0.99,0.15,"fixed",0.818324,0.805428,0.831522,1.26315,1.243402,1.283263,NA,NA,NA,8.17,NA,7.33,0.05,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-82","WASP-82",72.66066,1.89392,"Gaia DR2 3231856379348299008","Gaia DR3 3231856379348299008","J04503856+0153381",10.4899997711182,0.039999999,10.521085,0.003662999,10.0699996948242,0.039999999,10.034357,0.002454062,9.90371,0.002766,10.16134,0.002817,9.48562,0.003787,9.045999527,0.024,8.86800003051758,0.025,8.75899982452393,0.023,0.0336874086073191,0.021777088877849,0.045558924,6.58199143275186,6.37483208765203,6.79259230772145,3.6299,0.018999999,47.0749257978884,232.500320819895,-10.4763190436174,0.175256116682942,8239.1,-8238.80469992515,-69.5659464254748,-93.3639668639627,6363,58,3.96,0.12,0.12,0.02,3.5,0.6,1.54,0.03,"free",1.514428,1.499608,1.5299,2.103282,2.052303,2.155851,NA,NA,NA,8.53,8.89,NA,0.06,0.1,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-83","WASP-83",190.151952368686,-19.28435444,"Gaia DR2 3515865416826633984","Gaia DR3 3515865416826633984","J12403650-1917032",12.7700004577637,0.300000011920929,12.996272,0.002782204,12.8800001144409,0.349999994039536,12.195908,0.001796991,11.998551,0.002764,12.395466,0.002812,11.441794,0.003802,10.8039999008179,0.02,10.4709997177124,0.026000001,10.3929996490479,0.023,0.038223506,0.024781888,0.054678481,0.94825627,0.919185175,0.981786117,3.7203,0.016799999,3.67323373174583,187.401363167451,16.2051094773187,0.161242314588163,7905.49,-7903.66749970389,-169.819776946137,209.773318433722,5501,122,4.39,0.05,0.23,0.11,0,0,1.1,0.15,"free",0.990725,0.93432,1.046255,1.064088,1.021043,1.112337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-84","WASP-84",131.1071,1.86003,"Gaia DR2 3078836109158636928","Gaia DR3 3078836109158636928","J08442570+0151361",11.6400003433228,0.100000001490116,11.637431,0.003766125,10.8299999237061,0.079999998,10.803565,0.002744108,10.579237,0.002818,11.002602,0.003432,9.990494,0.004023,9.3459997177124,0.026000001,8.95600032806396,0.024,8.85499954223633,0.023,0.051314643,0.0335455171856463,0.069054839,0.512114603950443,0.493790900522102,0.531336283220648,9.9636,0.0149,18.5715675153979,228.980599446898,-13.1888874375648,0.0793909196149317,8064.05,-8063.79839395734,-63.7758902074011,68.938066159088,5146,150,4.53,0.11,0.04,0.001,3.8,0.2,1.09,0.15,"fixed",0.823324,0.766815,0.883503,0.888906,0.848953,0.932415,NA,NA,NA,8.47,NA,7.89,0.03,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-85A","WASP-85",175.9084,6.56373,"Gaia DR2 3909745223886018432","Gaia DR3 3909745223886018432","J11433800+0633494",11.1499996185303,0.029999999,NA,NA,10.4099998474121,0.01,NA,NA,10.640107,0.002805,10.864484,0.014263,9.974195,0.019681,9.27499961853027,0.033,8.92500019073486,0.035999998,8.73299980163574,0.026000001,0.005089561,0.001251712,0.0133100555760828,1.12701159517692,1.1119526163401,1.14863374265027,7.0918,0.017899999,-39.4931773351852,213.80877337951,7.07297386068584,0.135836010718288,8008.63,-8008.39964212506,-61.250325622558,151.228829317527,5564,52,4.26,0.07,-0.06,0.03,4,0.4,0.91,0.02,"free",0.896347,0.876681,0.916731,1.135493,1.113139,1.158693,NA,NA,NA,8.32,8.44,7.64,0.04,0.11,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-87","WASP-87",185.324681762281,-52.84081572,"Gaia DR2 6077185317188247936","Gaia DR3 6077185317188247936","J12211792-5250269",11.3599996566772,0.059999999,11.321773,0.003099164,10.7299995422363,0.050000001,10.843301,0.0016442,10.710564,0.002759,10.969727,0.002808,10.288172,0.003785,9.831999779,0.026000001,9.5930004119873,0.027000001,9.55200004577637,0.025,0.00141222,0.000346605,0.003727306,3.6406926229186,3.589094533,3.69629190615704,3.3231,0.019400001,1.45715091794652,244.622208290104,10.0954994898621,0.122794760824779,7863.44,-7859.10389660497,-261.064111851441,75.5773815279407,5586,73,3.81,0.03,-0.44,0.13,5.8,0.4,1.04,0.05,"fixed",0.968458,0.920766,1.0154,2.02771,1.97245,2.084812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-88","WASP-88",309.511234906885,-48.46208405,"Gaia DR2 6482103014085857024","Gaia DR3 6482103014085857024","J20380268-4827434",12.0200004577637,0.170000001788139,12.104118,0.003737206,11.3900003433228,0.119999997317791,11.59859,0.002494986,11.472745,0.002789,11.734007,0.002866,11.054633,0.003789,10.5679998397827,0.022,10.3859996795654,0.024,10.3219995498657,0.018999999,0.0118440396761177,0.003334458,0.0244669414697772,6.246644022,6.05314446271266,6.47455625366844,1.7844,0.0185,-4.35530781307905,221.573335241707,-2.09199352817429,0.0155375142218412,7560.95,-7560.63453287143,-68.9821924427352,-315.997329985022,6229,81,3.88,0.03,-0.188,0.05,8.4,0.3,1.53,0.06,"fixed",1.268211,1.243867,1.297964,2.123232,2.05359,2.191656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTH","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-89","WASP-89",313.89996,-18.97112,"Gaia DR2 6857756246957592320","Gaia DR3 6857756246957592320","J20553599-1858159",NA,NA,14.165688,0.003227653,13.1000003814697,NA,13.249488,0.001888295,12.981015,0.002804,13.461072,0.003233,12.337491,0.003995,11.5459995269775,0.024,11.0939998626709,0.021,11.003999710083,0.021,0.099405347,0.082655829,0.117303401294592,0.531326136790114,0.512756697,0.551662932477259,3.4801,0.0242,35.1128925198894,157.620624786061,-45.4433268195988,0.311795698155295,7795.39,-7794.60464441566,110.423183064571,-142.944556926154,4849,150,4.39,0.11,0.06,0.001,3,0.3,1.09,0.15,"fixed",0.7889,0.755797,0.836164,0.955594,0.915803,0.989808,NA,NA,NA,8.54,NA,7.81,0.03,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYNTH;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-90","WASP-90",315.53199,7.05625,"Gaia DR2 1737061349198867456","Gaia DR3 1737061349198867456","J21020767+0703224",NA,NA,12.141831,0.003124375,NA,NA,11.589094,0.001835564,11.453518,0.002791,11.736089,0.002857,11.012294,0.003802,10.5500001907349,0.024,10.3020000457764,0.022,10.2480001449585,0.023,0.0190422308629604,0.0109352583286368,0.027109727,4.62605560756954,4.455602433,4.80814181019809,2.087,0.033399999,20.1620956348276,243.664606841373,27.2404212200299,0.140218778477959,7765.08,-7756.73894376745,359.828306404507,-177.388019775988,6255,33,4.04,0.13,0.09,0.02,7.1,0.2,1.46,0.04,"free",1.385523,1.369481,1.400339,1.822721,1.783603,1.863291,NA,NA,NA,8.53,8.69,NA,0.05,0.12,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-92","WASP-92",246.692038345021,51.0411344231005,"Gaia DR2 1424011082893734272","Gaia DR3 1424011082893734272","J16264610+5102280",13.4099998474121,0.050000001,13.5256,0.003219717,12.9200000762939,0.01,12.947644,0.002402115,12.810718,0.002777,13.099881,0.002962,12.358817,0.003907,11.8339996337891,0.018999999,11.5790004730225,0.017999999,11.5190000534058,0.017999999,0.0197769432684164,0.008701271,0.0312266111897287,2.03178607302074,1.97418428521335,2.09781307224592,1.7042,0.0107,-29.1034729097503,210.958651859063,-6.1173356324929,0.106942802328144,7926.61,-7915.5044213979,419.435816055091,426.583771644936,6179,54,4.29,0.02,-0.077,0.04,7.2,0.3,1.35,0.04,"fixed",1.108835,1.085536,1.131711,1.239426,1.211102,1.268254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTH","T25",NA,NA,"mr_iso",NA,"v1.0",NA
